ORDERLINE_ID,ORDER_ID,PRODUCT_ID,PRD_QUANTITY,PRICE_EACH
219085,15680,101,14,300
219086,15680,102,15,360
219087,15681,103,10,1800
219088,15681,104,12,720
219089,15681,105,14,480
219090,15681,106,14,960
219091,15681,107,11,420
219092,15681,108,14,120
219093,15682,109,15,180
219094,15682,110,11,264
219095,15682,111,11,204
219096,15682,112,10,3000
219097,15682,101,11,300
219098,15682,102,10,360
219099,15683,103,14,1800
219100,15683,104,14,720
219101,15683,105,11,480
219102,15683,106,13,960
219103,15683,107,15,420
219104,15683,108,14,120
219105,15684,109,12,180
219106,15684,110,13,264
219107,15684,111,12,204
219108,15684,112,11,3000
219109,15684,101,15,300
219110,15684,102,13,360
219111,15685,103,13,1800
219112,15685,104,12,720
219113,15685,105,15,480
219114,15685,106,14,960
219115,15685,107,12,420
219116,15685,108,11,120
219117,15686,109,13,180
219118,15686,110,12,264
219119,15686,111,11,204
219120,15686,112,15,3000
219121,15686,101,14,300
219122,15686,102,13,360
219123,15687,103,14,1800
219124,15687,104,14,720
219125,15687,105,12,480
219126,15687,106,13,960
219127,15687,107,15,420
219128,15687,108,12,120
219129,15688,109,15,180
219130,15688,110,11,264
219131,15688,111,11,204
219132,15688,112,13,3000
219133,15688,101,12,300
219134,15688,102,13,360
219135,15689,103,14,1800
219136,15689,104,10,720
219137,15689,105,10,480
219138,15689,106,14,960
219139,15689,107,14,420
219140,15689,108,10,120
219141,15690,109,10,180
219142,15690,110,11,264
219143,15690,111,11,204
219144,15690,112,10,3000
219145,15690,101,15,300
219146,15690,102,14,360
219147,15691,103,15,1800
219148,15691,104,10,720
219149,15691,105,15,480
219150,15691,106,13,960
219151,15691,107,13,420
219152,15691,108,13,120
219153,15692,109,11,180
219154,15692,110,14,264
219155,15692,111,11,204
219156,15692,112,12,3000
219157,15692,101,13,300
219158,15692,102,13,360
219159,15693,103,15,1800
219160,15693,104,12,720
219161,15693,105,15,480
219162,15693,106,10,960
219163,15693,107,12,420
219164,15693,108,10,120
219165,15694,109,15,180
219166,15694,110,15,264
219167,15694,111,10,204
219168,15694,112,14,3000
219169,15694,101,12,300
219170,15694,102,10,360
219171,15695,103,15,1800
219172,15695,104,10,720
219173,15695,105,11,480
219174,15695,106,12,960
219175,15695,107,11,420
219176,15695,108,10,120
219177,15696,109,14,180
219178,15696,110,15,264
219179,15696,111,13,204
219180,15696,112,13,3000
219181,15696,101,15,300
219182,15696,102,11,360
219183,15697,103,15,1800
219184,15697,104,10,720
219185,15697,105,15,480
219186,15697,106,15,960
219187,15697,107,12,420
219188,15697,108,11,120
219189,15698,109,10,180
219190,15698,110,13,264
219191,15698,111,13,204
219192,15698,112,10,3000
219193,15698,101,11,300
219194,15698,102,10,360
219195,15699,103,13,1800
219196,15699,104,15,720
219197,15699,105,14,480
219198,15699,106,15,960
219199,15699,107,12,420
219200,15699,108,12,120
219201,15700,109,11,180
219202,15700,110,13,264
219203,15700,111,15,204
219204,15700,112,14,3000
219205,15700,101,11,300
219206,15700,102,10,360
219207,15701,103,11,1800
219208,15701,104,10,720
219209,15701,105,14,480
219210,15701,106,15,960
219211,15701,107,11,420
219212,15701,108,14,120
219213,15702,109,13,180
219214,15702,110,15,264
219215,15702,111,11,204
219216,15702,112,13,3000
219217,15702,101,11,300
219218,15702,102,12,360
219219,15703,103,11,1800
219220,15703,104,10,720
219221,15703,105,11,480
219222,15703,106,12,960
219223,15703,107,11,420
219224,15703,108,11,120
219225,15704,109,13,180
219226,15704,110,12,264
219227,15704,111,15,204
219228,15704,112,11,3000
219229,15704,101,14,300
219230,15704,102,10,360
219231,15705,103,14,1800
219232,15705,104,14,720
219233,15705,105,13,480
219234,15705,106,14,960
219235,15705,107,11,420
219236,15705,108,10,120
219237,15706,109,13,180
219238,15706,110,15,264
219239,15706,111,14,204
219240,15706,112,10,3000
219241,15706,101,15,300
219242,15706,102,15,360
219243,15707,103,10,1800
219244,15707,104,12,720
219245,15707,105,15,480
219246,15707,106,13,960
219247,15707,107,12,420
219248,15707,108,15,120
219249,15708,109,15,180
219250,15708,110,10,264
219251,15708,111,13,204
219252,15708,112,13,3000
219253,15708,101,10,300
219254,15708,102,13,360
219255,15709,103,14,1800
219256,15709,104,10,720
219257,15709,105,15,480
219258,15709,106,15,960
219259,15709,107,14,420
219260,15709,108,13,120
219261,15710,109,14,180
219262,15710,110,12,264
219263,15710,111,11,204
219264,15710,112,12,3000
219265,15710,101,13,300
219266,15710,102,12,360
219267,15711,103,14,1800
219268,15711,104,14,720
219269,15711,105,13,480
219270,15711,106,12,960
219271,15711,107,11,420
219272,15711,108,13,120
219273,15712,109,12,180
219274,15712,110,12,264
219275,15712,111,15,204
219276,15712,112,14,3000
219277,15712,101,15,300
219278,15712,102,13,360
219279,15713,103,11,1800
219280,15713,104,10,720
219281,15713,105,12,480
219282,15713,106,13,960
219283,15713,107,14,420
219284,15713,108,11,120
219285,15714,109,10,180
219286,15714,110,14,264
219287,15714,111,12,204
219288,15714,112,14,3000
219289,15714,101,11,300
219290,15714,102,10,360
219291,15715,103,15,1800
219292,15715,104,10,720
219293,15715,105,14,480
219294,15715,106,10,960
219295,15715,107,12,420
219296,15715,108,15,120
219297,15716,109,10,180
219298,15716,110,13,264
219299,15716,111,12,204
219300,15716,112,10,3000
219301,15716,101,15,300
219302,15716,102,15,360
219303,15717,103,12,1800
219304,15717,104,11,720
219305,15717,105,12,480
219306,15717,106,15,960
219307,15717,107,15,420
219308,15717,108,13,120
219309,15718,109,12,180
219310,15718,110,10,264
219311,15718,111,10,204
219312,15718,112,12,3000
219313,15718,101,12,300
219314,15718,102,15,360
219315,15719,103,10,1800
219316,15719,104,13,720
219317,15719,105,13,480
219318,15719,106,14,960
219319,15719,107,12,420
219320,15719,108,10,120
219321,15720,109,12,180
219322,15720,110,12,264
219323,15720,111,11,204
219324,15720,112,12,3000
219325,15720,101,10,300
219326,15720,102,12,360
219327,15721,103,14,1800
219328,15721,104,11,720
219329,15721,105,13,480
219330,15721,106,14,960
219331,15721,107,11,420
219332,15721,108,14,120
219333,15722,109,11,180
219334,15722,110,13,264
219335,15722,111,15,204
219336,15722,112,11,3000
219337,15722,101,13,300
219338,15722,102,15,360
219339,15723,103,10,1800
219340,15723,104,11,720
219341,15723,105,12,480
219342,15723,106,13,960
219343,15723,107,11,420
219344,15723,108,12,120
219345,15724,109,11,180
219346,15724,110,12,264
219347,15724,111,15,204
219348,15724,112,15,3000
219349,15724,101,14,300
219350,15724,102,15,360
219351,15725,103,15,1800
219352,15725,104,12,720
219353,15725,105,13,480
219354,15725,106,10,960
219355,15725,107,12,420
219356,15725,108,10,120
219357,15726,109,12,180
219358,15726,110,15,264
219359,15726,111,15,204
219360,15726,112,14,3000
219361,15726,101,13,300
219362,15726,102,15,360
219363,15727,103,11,1800
219364,15727,104,12,720
219365,15727,105,11,480
219366,15727,106,14,960
219367,15727,107,11,420
219368,15727,108,15,120
219369,15728,109,11,180
219370,15728,110,15,264
219371,15728,111,11,204
219372,15728,112,12,3000
219373,15728,101,13,300
219374,15728,102,14,360
219375,15729,103,12,1800
219376,15729,104,11,720
219377,15729,105,12,480
219378,15729,106,13,960
219379,15729,107,14,420
219380,15729,108,13,120
219381,15730,109,12,180
219382,15730,110,10,264
219383,15730,111,11,204
219384,15730,112,10,3000
219385,15730,101,10,300
219386,15730,102,11,360
219387,15731,103,14,1800
219388,15731,104,15,720
219389,15731,105,12,480
219390,15731,106,14,960
219391,15731,107,14,420
219392,15731,108,15,120
219393,15732,109,14,180
219394,15732,110,14,264
219395,15732,111,11,204
219396,15732,112,14,3000
219397,15732,101,15,300
219398,15732,102,10,360
219399,15733,103,10,1800
219400,15733,104,14,720
219401,15733,105,15,480
219402,15733,106,10,960
219403,15733,107,13,420
219404,15733,108,15,120
219405,15734,109,13,180
219406,15734,110,14,264
219407,15734,111,15,204
219408,15734,112,13,3000
219409,15734,101,15,300
219410,15734,102,12,360
219411,15735,103,14,1800
219412,15735,104,11,720
219413,15735,105,12,480
219414,15735,106,10,960
219415,15735,107,14,420
219416,15735,108,12,120
219417,15736,109,15,180
219418,15736,110,15,264
219419,15736,111,14,204
219420,15736,112,15,3000
219421,15736,101,12,300
219422,15736,102,13,360
219423,15737,103,15,1800
219424,15737,104,10,720
219425,15737,105,12,480
219426,15737,106,11,960
219427,15737,107,11,420
219428,15737,108,13,120
219429,15738,109,12,180
219430,15738,110,10,264
219431,15738,111,15,204
219432,15738,112,15,3000
219433,15738,101,10,300
219434,15738,102,11,360
219435,15739,103,14,1800
219436,15739,104,15,720
219437,15739,105,14,480
219438,15739,106,13,960
219439,15739,107,10,420
219440,15739,108,15,120
219441,15740,109,11,180
219442,15740,110,12,264
219443,15740,111,13,204
219444,15740,112,14,3000
219445,15740,101,15,300
219446,15740,102,11,360
219447,15741,103,15,1800
219448,15741,104,11,720
219449,15741,105,14,480
219450,15741,106,10,960
219451,15741,107,12,420
219452,15741,108,11,120
219453,15742,109,10,180
219454,15742,110,11,264
219455,15742,111,11,204
219456,15742,112,15,3000
219457,15742,101,14,300
219458,15742,102,15,360
219459,15743,103,10,1800
219460,15743,104,15,720
219461,15743,105,10,480
219462,15743,106,14,960
219463,15743,107,13,420
219464,15743,108,14,120
219465,15744,109,12,180
219466,15744,110,13,264
219467,15744,111,12,204
219468,15744,112,10,3000
219469,15744,101,14,300
219470,15744,102,15,360
219471,15745,103,15,1800
219472,15745,104,14,720
219473,15745,105,11,480
219474,15745,106,13,960
219475,15745,107,13,420
219476,15745,108,13,120
219477,15746,109,15,180
219478,15746,110,14,264
219479,15746,111,10,204
219480,15746,112,12,3000
219481,15746,101,15,300
219482,15746,102,15,360
219483,15747,103,14,1800
219484,15747,104,15,720
219485,15747,105,11,480
219486,15747,106,13,960
219487,15747,107,14,420
219488,15747,108,14,120
219489,15748,109,15,180
219490,15748,110,10,264
219491,15748,111,12,204
219492,15748,112,12,3000
219493,15748,101,10,300
219494,15748,102,14,360
219495,15749,103,15,1800
219496,15749,104,15,720
219497,15749,105,12,480
219498,15749,106,11,960
219499,15749,107,15,420
219500,15749,108,11,120
219501,15750,109,15,180
219502,15750,110,12,264
219503,15750,111,13,204
219504,15750,112,11,3000
219505,15750,101,12,300
219506,15750,102,14,360
219507,15751,103,14,1800
219508,15751,104,12,720
219509,15751,105,15,480
219510,15751,106,11,960
219511,15751,107,13,420
219512,15751,108,13,120
219513,15752,109,10,180
219514,15752,110,13,264
219515,15752,111,10,204
219516,15752,112,14,3000
219517,15752,101,10,300
219518,15752,102,10,360
219519,15753,103,15,1800
219520,15753,104,13,720
219521,15753,105,15,480
219522,15753,106,13,960
219523,15753,107,13,420
219524,15753,108,12,120
219525,15754,109,15,180
219526,15754,110,10,264
219527,15754,111,13,204
219528,15754,112,10,3000
219529,15754,101,13,300
219530,15754,102,10,360
219531,15755,103,14,1800
219532,15755,104,12,720
219533,15755,105,15,480
219534,15755,106,14,960
219535,15755,107,10,420
219536,15755,108,13,120
219537,15756,109,13,180
219538,15756,110,15,264
219539,15756,111,14,204
219540,15756,112,13,3000
219541,15756,101,14,300
219542,15756,102,15,360
219543,15757,103,15,1800
219544,15757,104,13,720
219545,15757,105,15,480
219546,15757,106,11,960
219547,15757,107,14,420
219548,15757,108,12,120
219549,15758,109,11,180
219550,15758,110,10,264
219551,15758,111,11,204
219552,15758,112,10,3000
219553,15758,101,15,300
219554,15758,102,11,360
219555,15759,103,10,1800
219556,15759,104,12,720
219557,15759,105,12,480
219558,15759,106,10,960
219559,15759,107,10,420
219560,15759,108,13,120
219561,15760,109,13,180
219562,15760,110,14,264
219563,15760,111,15,204
219564,15760,112,11,3000
219565,15760,101,11,300
219566,15760,102,15,360
219567,15761,103,11,1800
219568,15761,104,15,720
219569,15761,105,11,480
219570,15761,106,12,960
219571,15761,107,10,420
219572,15761,108,15,120
219573,15762,109,15,180
219574,15762,110,13,264
219575,15762,111,14,204
219576,15762,112,13,3000
219577,15762,101,13,300
219578,15762,102,14,360
219579,15763,103,10,1800
219580,15763,104,11,720
219581,15763,105,10,480
219582,15763,106,10,960
219583,15763,107,15,420
219584,15763,108,11,120
219585,15764,109,14,180
219586,15764,110,13,264
219587,15764,111,10,204
219588,15764,112,10,3000
219589,15764,101,14,300
219590,15764,102,15,360
219591,15765,103,12,1800
219592,15765,104,15,720
219593,15765,105,12,480
219594,15765,106,13,960
219595,15765,107,12,420
219596,15765,108,11,120
219597,15766,109,10,180
219598,15766,110,10,264
219599,15766,111,10,204
219600,15766,112,10,3000
219601,15766,101,11,300
219602,15766,102,10,360
219603,15767,103,13,1800
219604,15767,104,13,720
219605,15767,105,14,480
219606,15767,106,14,960
219607,15767,107,14,420
219608,15767,108,10,120
219609,15768,109,15,180
219610,15768,110,10,264
219611,15768,111,15,204
219612,15768,112,13,3000
219613,15768,101,11,300
219614,15768,102,13,360
219615,15769,103,11,1800
219616,15769,104,15,720
219617,15769,105,13,480
219618,15769,106,12,960
219619,15769,107,14,420
219620,15769,108,11,120
219621,15770,109,15,180
219622,15770,110,11,264
219623,15770,111,10,204
219624,15770,112,14,3000
219625,15770,101,11,300
219626,15770,102,15,360
219627,15771,103,11,1800
219628,15771,104,11,720
219629,15771,105,13,480
219630,15771,106,11,960
219631,15771,107,14,420
219632,15771,108,11,120
219633,15772,109,11,180
219634,15772,110,15,264
219635,15772,111,13,204
219636,15772,112,13,3000
219637,15772,101,11,300
219638,15772,102,12,360
219639,15773,103,14,1800
219640,15773,104,15,720
219641,15773,105,14,480
219642,15773,106,10,960
219643,15773,107,11,420
219644,15773,108,11,120
219645,15774,109,13,180
219646,15774,110,11,264
219647,15774,111,14,204
219648,15774,112,14,3000
219649,15774,101,14,300
219650,15774,102,12,360
219651,15775,103,11,1800
219652,15775,104,12,720
219653,15775,105,10,480
219654,15775,106,14,960
219655,15775,107,14,420
219656,15775,108,11,120
219657,15776,109,12,180
219658,15776,110,14,264
219659,15776,111,13,204
219660,15776,112,10,3000
219661,15776,101,12,300
219662,15776,102,14,360
219663,15777,103,11,1800
219664,15777,104,15,720
219665,15777,105,15,480
219666,15777,106,15,960
219667,15777,107,12,420
219668,15777,108,13,120
219669,15778,109,11,180
219670,15778,110,13,264
219671,15778,111,15,204
219672,15778,112,12,3000
219673,15778,101,14,300
219674,15778,102,13,360
219675,15779,103,13,1800
219676,15779,104,10,720
219677,15779,105,13,480
219678,15779,106,11,960
219679,15779,107,14,420
219680,15779,108,14,120
219681,15780,109,15,180
219682,15780,110,15,264
219683,15780,111,14,204
219684,15780,112,12,3000
219685,15780,101,10,300
219686,15780,102,11,360
219687,15781,103,13,1800
219688,15781,104,15,720
219689,15781,105,10,480
219690,15781,106,12,960
219691,15781,107,10,420
219692,15781,108,13,120
219693,15782,109,15,180
219694,15782,110,13,264
219695,15782,111,11,204
219696,15782,112,10,3000
219697,15782,101,13,300
219698,15782,102,15,360
219699,15783,103,15,1800
219700,15783,104,12,720
219701,15783,105,11,480
219702,15783,106,10,960
219703,15783,107,14,420
219704,15783,108,14,120
219705,15784,109,12,180
219706,15784,110,12,264
219707,15784,111,12,204
219708,15784,112,13,3000
219709,15784,101,15,300
219710,15784,102,11,360
219711,15785,103,15,1800
219712,15785,104,15,720
219713,15785,105,13,480
219714,15785,106,12,960
219715,15785,107,14,420
219716,15785,108,10,120
219717,15786,109,14,180
219718,15786,110,12,264
219719,15786,111,11,204
219720,15786,112,14,3000
219721,15786,101,12,300
219722,15786,102,12,360
219723,15787,103,15,1800
219724,15787,104,13,720
219725,15787,105,10,480
219726,15787,106,13,960
219727,15787,107,15,420
219728,15787,108,12,120
219729,15788,109,12,180
219730,15788,110,13,264
219731,15788,111,10,204
219732,15788,112,11,3000
219733,15788,101,13,300
219734,15788,102,12,360
219735,15789,103,13,1800
219736,15789,104,12,720
219737,15789,105,14,480
219738,15789,106,10,960
219739,15789,107,13,420
219740,15789,108,13,120
219741,15790,109,15,180
219742,15790,110,11,264
219743,15790,111,11,204
219744,15790,112,10,3000
219745,15790,101,11,300
219746,15790,102,14,360
219747,15791,103,10,1800
219748,15791,104,14,720
219749,15791,105,15,480
219750,15791,106,14,960
219751,15791,107,15,420
219752,15791,108,14,120
219753,15792,109,15,180
219754,15792,110,10,264
219755,15792,111,15,204
219756,15792,112,13,3000
219757,15792,101,13,300
219758,15792,102,15,360
219759,15793,103,13,1800
219760,15793,104,13,720
219761,15793,105,12,480
219762,15793,106,14,960
219763,15793,107,11,420
219764,15793,108,13,120
219765,15794,109,13,180
219766,15794,110,13,264
219767,15794,111,13,204
219768,15794,112,10,3000
219769,15794,101,14,300
219770,15794,102,13,360
219771,15795,103,10,1800
219772,15795,104,11,720
219773,15795,105,10,480
219774,15795,106,13,960
219775,15795,107,10,420
219776,15795,108,13,120
219777,15796,109,10,180
219778,15796,110,14,264
219779,15796,111,10,204
219780,15796,112,11,3000
219781,15796,101,10,300
219782,15796,102,10,360
219783,15797,103,13,1800
219784,15797,104,11,720
219785,15797,105,15,480
219786,15797,106,15,960
219787,15797,107,14,420
219788,15797,108,10,120
219789,15798,109,11,180
219790,15798,110,13,264
219791,15798,111,10,204
219792,15798,112,15,3000
219793,15798,101,14,300
219794,15798,102,10,360
219795,15799,103,11,1800
219796,15799,104,14,720
219797,15799,105,12,480
219798,15799,106,12,960
219799,15799,107,13,420
219800,15799,108,10,120
219801,15800,109,13,180
219802,15800,110,12,264
219803,15800,111,10,204
219804,15800,112,10,3000
219805,15800,101,15,300
219806,15800,102,13,360
219807,15801,103,14,1800
219808,15801,104,11,720
219809,15801,105,14,480
219810,15801,106,10,960
219811,15801,107,15,420
219812,15801,108,12,120
219813,15802,109,15,180
219814,15802,110,14,264
219815,15802,111,10,204
219816,15802,112,15,3000
219817,15802,101,14,300
219818,15802,102,14,360
219819,15803,103,14,1800
219820,15803,104,10,720
219821,15803,105,13,480
219822,15803,106,12,960
219823,15803,107,15,420
219824,15803,108,10,120
219825,15804,109,12,180
219826,15804,110,10,264
219827,15804,111,15,204
219828,15804,112,13,3000
219829,15804,101,15,300
219830,15804,102,11,360
219831,15805,103,15,1800
219832,15805,104,10,720
219833,15805,105,14,480
219834,15805,106,15,960
219835,15805,107,14,420
219836,15805,108,10,120
219837,15806,109,10,180
219838,15806,110,10,264
219839,15806,111,10,204
219840,15806,112,12,3000
219841,15806,101,13,300
219842,15806,102,14,360
219843,15807,103,10,1800
219844,15807,104,15,720
219845,15807,105,10,480
219846,15807,106,12,960
219847,15807,107,14,420
219848,15807,108,12,120
219849,15808,109,11,180
219850,15808,110,10,264
219851,15808,111,12,204
219852,15808,112,13,3000
219853,15808,101,11,300
219854,15808,102,15,360
219855,15809,103,12,1800
219856,15809,104,15,720
219857,15809,105,10,480
219858,15809,106,10,960
219859,15809,107,14,420
219860,15809,108,15,120
219861,15810,109,10,180
219862,15810,110,14,264
219863,15810,111,15,204
219864,15810,112,12,3000
219865,15810,101,14,300
219866,15810,102,13,360
219867,15811,103,15,1800
219868,15811,104,11,720
219869,15811,105,12,480
219870,15811,106,12,960
219871,15811,107,15,420
219872,15811,108,12,120
219873,15812,109,13,180
219874,15812,110,12,264
219875,15812,111,11,204
219876,15812,112,13,3000
219877,15812,101,14,300
219878,15812,102,14,360
219879,15813,103,11,1800
219880,15813,104,15,720
219881,15813,105,11,480
219882,15813,106,11,960
219883,15813,107,10,420
219884,15813,108,14,120
219885,15814,109,12,180
219886,15814,110,15,264
219887,15814,111,10,204
219888,15814,112,10,3000
219889,15814,101,11,300
219890,15814,102,10,360
219891,15815,103,13,1800
219892,15815,104,15,720
219893,15815,105,13,480
219894,15815,106,10,960
219895,15815,107,13,420
219896,15815,108,15,120
219897,15816,109,10,180
219898,15816,110,11,264
219899,15816,111,13,204
219900,15816,112,10,3000
219901,15816,101,13,300
219902,15816,102,11,360
219903,15817,103,11,1800
219904,15817,104,15,720
219905,15817,105,15,480
219906,15817,106,15,960
219907,15817,107,10,420
219908,15817,108,13,120
219909,15818,109,14,180
219910,15818,110,12,264
219911,15818,111,11,204
219912,15818,112,11,3000
219913,15818,101,13,300
219914,15818,102,13,360
219915,15819,103,15,1800
219916,15819,104,15,720
219917,15819,105,11,480
219918,15819,106,13,960
219919,15819,107,11,420
219920,15819,108,11,120
219921,15820,109,11,180
219922,15820,110,14,264
219923,15820,111,12,204
219924,15820,112,15,3000
219925,15820,101,11,300
219926,15820,102,12,360
219927,15821,103,15,1800
219928,15821,104,14,720
219929,15821,105,14,480
219930,15821,106,10,960
219931,15821,107,10,420
219932,15821,108,14,120
219933,15822,109,14,180
219934,15822,110,10,264
219935,15822,111,13,204
219936,15822,112,13,3000
219937,15822,101,12,300
219938,15822,102,15,360
219939,15823,103,12,1800
219940,15823,104,15,720
219941,15823,105,10,480
219942,15823,106,11,960
219943,15823,107,14,420
219944,15823,108,13,120
219945,15824,109,11,180
219946,15824,110,13,264
219947,15824,111,15,204
219948,15824,112,11,3000
219949,15824,101,10,300
219950,15824,102,10,360
219951,15825,103,15,1800
219952,15825,104,11,720
219953,15825,105,15,480
219954,15825,106,12,960
219955,15825,107,13,420
219956,15825,108,10,120
219957,15826,109,15,180
219958,15826,110,11,264
219959,15826,111,13,204
219960,15826,112,11,3000
219961,15826,101,13,300
219962,15826,102,15,360
219963,15827,103,15,1800
219964,15827,104,11,720
219965,15827,105,11,480
219966,15827,106,14,960
219967,15827,107,10,420
219968,15827,108,13,120
219969,15828,109,15,180
219970,15828,110,12,264
219971,15828,111,10,204
219972,15828,112,11,3000
219973,15828,101,13,300
219974,15828,102,10,360
219975,15829,103,14,1800
219976,15829,104,12,720
219977,15829,105,12,480
219978,15829,106,11,960
219979,15829,107,12,420
219980,15829,108,15,120
219981,15830,109,14,180
219982,15830,110,11,264
219983,15830,111,14,204
219984,15830,112,14,3000
219985,15830,101,13,300
219986,15830,102,10,360
219987,15831,103,10,1800
219988,15831,104,14,720
219989,15831,105,13,480
219990,15831,106,12,960
219991,15831,107,15,420
219992,15831,108,13,120
219993,15832,109,11,180
219994,15832,110,11,264
219995,15832,111,15,204
219996,15832,112,11,3000
219997,15832,101,13,300
219998,15832,102,11,360
219999,15833,103,12,1800
220000,15833,104,13,720
220001,15833,101,11,300
220002,15833,102,12,360
220003,15833,103,11,1800
220004,15833,104,15,720
220005,15834,105,12,480
220006,15834,106,14,960
220007,15834,107,14,420
220008,15834,108,13,120
220009,15834,109,11,180
220010,15834,110,11,264
220011,15835,111,15,204
220012,15835,112,12,3000
220013,15835,101,14,300
220014,15835,102,11,360
220015,15835,103,15,1800
220016,15835,104,12,720
220017,15836,105,13,480
220018,15836,106,11,960
220019,15836,107,13,420
220020,15836,108,10,120
220021,15836,109,15,180
220022,15836,110,14,264
220023,15837,111,10,204
220024,15837,112,15,3000
220025,15837,101,15,300
220026,15837,102,10,360
220027,15837,103,10,1800
220028,15837,104,13,720
220029,15838,105,11,480
220030,15838,106,10,960
220031,15838,107,13,420
220032,15838,108,11,120
220033,15838,109,11,180
220034,15838,110,11,264
220035,15839,111,12,204
220036,15839,112,10,3000
220037,15839,101,12,300
220038,15839,102,13,360
220039,15839,103,11,1800
220040,15839,104,13,720
220041,15840,105,13,480
220042,15840,106,15,960
220043,15840,107,12,420
220044,15840,108,11,120
220045,15840,109,14,180
220046,15840,110,10,264
220047,15841,111,10,204
220048,15841,112,12,3000
220049,15841,101,15,300
220050,15841,102,12,360
220051,15841,103,10,1800
220052,15841,104,14,720
220053,15842,105,14,480
220054,15842,106,14,960
220055,15842,107,14,420
220056,15842,108,15,120
220057,15842,109,11,180
220058,15842,110,14,264
220059,15843,111,13,204
220060,15843,112,11,3000
220061,15843,101,11,300
220062,15843,102,11,360
220063,15843,103,11,1800
220064,15843,104,10,720
220065,15844,105,12,480
220066,15844,106,13,960
220067,15844,107,14,420
220068,15844,108,11,120
220069,15844,109,11,180
220070,15844,110,11,264
220071,15845,111,15,204
220072,15845,112,12,3000
220073,15845,101,14,300
220074,15845,102,12,360
220075,15845,103,10,1800
220076,15845,104,15,720
220077,15846,105,11,480
220078,15846,106,14,960
220079,15846,107,13,420
220080,15846,108,13,120
220081,15846,109,14,180
220082,15846,110,11,264
220083,15847,111,14,204
220084,15847,112,11,3000
220085,15847,101,11,300
220086,15847,102,12,360
220087,15847,103,10,1800
220088,15847,104,14,720
220089,15848,105,14,480
220090,15848,106,14,960
220091,15848,107,13,420
220092,15848,108,11,120
220093,15848,109,15,180
220094,15848,110,10,264
220095,15849,111,14,204
220096,15849,112,15,3000
220097,15849,101,15,300
220098,15849,102,12,360
220099,15849,103,15,1800
220100,15849,104,15,720
220101,15850,105,12,480
220102,15850,106,12,960
220103,15850,107,10,420
220104,15850,108,14,120
220105,15850,109,10,180
220106,15850,110,12,264
220107,15851,111,13,204
220108,15851,112,12,3000
220109,15851,101,12,300
220110,15851,102,11,360
220111,15851,103,15,1800
220112,15851,104,10,720
220113,15852,105,11,480
220114,15852,106,12,960
220115,15852,107,13,420
220116,15852,108,13,120
220117,15852,109,11,180
220118,15852,110,11,264
220119,15853,111,13,204
220120,15853,112,10,3000
220121,15853,101,12,300
220122,15853,102,13,360
220123,15853,103,12,1800
220124,15853,104,13,720
220125,15854,105,15,480
220126,15854,106,10,960
220127,15854,107,13,420
220128,15854,108,11,120
220129,15854,109,15,180
220130,15854,110,12,264
220131,15855,111,15,204
220132,15855,112,15,3000
220133,15855,101,15,300
220134,15855,102,12,360
220135,15855,103,15,1800
220136,15855,104,13,720
220137,15856,105,15,480
220138,15856,106,13,960
220139,15856,107,12,420
220140,15856,108,14,120
220141,15856,109,13,180
220142,15856,110,11,264
220143,15857,111,15,204
220144,15857,112,11,3000
220145,15857,101,14,300
220146,15857,102,12,360
220147,15857,103,11,1800
220148,15857,104,13,720
220149,15858,105,13,480
220150,15858,106,13,960
220151,15858,107,14,420
220152,15858,108,12,120
220153,15858,109,13,180
220154,15858,110,11,264
220155,15859,111,15,204
220156,15859,112,15,3000
220157,15859,101,12,300
220158,15859,102,12,360
220159,15859,103,14,1800
220160,15859,104,11,720
220161,15860,105,12,480
220162,15860,106,10,960
220163,15860,107,11,420
220164,15860,108,13,120
220165,15860,109,11,180
220166,15860,110,13,264
220167,15861,111,11,204
220168,15861,112,14,3000
220169,15861,101,14,300
220170,15861,102,14,360
220171,15861,103,11,1800
220172,15861,104,14,720
220173,15862,105,13,480
220174,15862,106,15,960
220175,15862,107,10,420
220176,15862,108,11,120
220177,15862,109,10,180
220178,15862,110,10,264
220179,15863,111,12,204
220180,15863,112,11,3000
220181,15863,101,13,300
220182,15863,102,11,360
220183,15863,103,11,1800
220184,15863,104,12,720
220185,15864,105,12,480
220186,15864,106,13,960
220187,15864,107,12,420
220188,15864,108,13,120
220189,15864,109,14,180
220190,15864,110,14,264
220191,15865,111,13,204
220192,15865,112,13,3000
220193,15865,101,12,300
220194,15865,102,10,360
220195,15865,103,10,1800
220196,15865,104,15,720
220197,15866,105,11,480
220198,15866,106,11,960
220199,15866,107,14,420
220200,15866,108,10,120
220201,15866,109,14,180
220202,15866,110,14,264
220203,15867,111,15,204
220204,15867,112,15,3000
220205,15867,101,13,300
220206,15867,102,12,360
220207,15867,103,14,1800
220208,15867,104,12,720
220209,15868,105,12,480
220210,15868,106,12,960
220211,15868,107,14,420
220212,15868,108,13,120
220213,15868,109,13,180
220214,15868,110,14,264
220215,15869,111,11,204
220216,15869,112,10,3000
220217,15869,101,15,300
220218,15869,102,15,360
220219,15869,103,12,1800
220220,15869,104,10,720
220221,15870,105,12,480
220222,15870,106,15,960
220223,15870,107,15,420
220224,15870,108,14,120
220225,15870,109,11,180
220226,15870,110,11,264
220227,15871,111,11,204
220228,15871,112,13,3000
220229,15871,101,11,300
220230,15871,102,13,360
