ORDER_ID,CUSTOMERS_ID,EMPLOYEES_ID,ORDER_DATE
12787,1200,50,10/11/2018
12788,1683,53,10/11/2018
12789,1117,51,10/11/2018
12790,1304,52,10/11/2018
12791,1086,50,10/12/2018
12792,1470,51,10/12/2018
12793,1485,52,10/12/2018
12794,1700,50,10/13/2018
12795,1069,53,10/13/2018
12796,1154,53,10/14/2018
12797,1263,51,10/15/2018
12798,1952,52,10/15/2018
12799,1517,50,10/16/2018
12800,1754,51,10/16/2018
12801,1749,50,10/16/2018
12802,1676,52,10/16/2018
12803,1305,53,10/17/2018
12804,1528,51,10/18/2018
12805,1190,52,10/18/2018
12806,1414,50,10/19/2018
12807,1113,53,10/19/2018
12808,1437,50,10/20/2018
12809,1164,51,10/20/2018
12810,1074,53,10/21/2018
12811,1826,52,10/21/2018
12812,1249,51,10/21/2018
12813,1515,52,10/22/2018
12814,1506,50,10/22/2018
12815,1065,53,10/22/2018
12816,1712,52,10/22/2018
12817,1812,51,10/23/2018
12818,1511,50,10/23/2018
12819,1963,53,10/23/2018
12820,1125,50,10/24/2018
12821,1071,53,10/24/2018
12822,1250,51,10/24/2018
12823,1673,52,10/24/2018
12824,1352,50,10/25/2018
12825,1595,51,10/25/2018
12826,1993,52,10/25/2018
12827,1719,53,10/26/2018
12828,1465,50,10/26/2018
12829,1680,52,10/26/2018
12830,1396,51,10/27/2018
12831,1347,53,10/28/2018
12832,1109,51,10/29/2018
12833,1256,50,10/29/2018
12834,1988,52,10/29/2018
12835,1781,53,10/29/2018
12836,1142,50,10/30/2018
12837,1634,51,10/30/2018
12838,1521,53,10/30/2018
12839,1329,52,10/30/2018
12840,1628,53,10/30/2018
12841,1066,50,10/31/2018
12842,1430,51,10/31/2018
12843,1788,52,11/1/2018
12844,1015,52,11/1/2018
12845,1149,53,11/2/2018
12846,1302,51,11/2/2018
12847,1714,50,11/3/2018
12848,1682,52,11/4/2018
12849,1868,51,11/4/2018
12850,1539,53,11/4/2018
12851,1116,50,11/4/2018
12852,1389,50,11/4/2018
12853,1085,51,11/6/2018
12854,1784,52,11/6/2018
12855,1213,53,11/6/2018
12856,1890,53,11/6/2018
12857,1055,51,11/7/2018
12858,1964,52,11/7/2018
12859,1820,50,11/7/2018
12860,1631,51,11/8/2018
12861,1119,52,11/8/2018
12862,1309,50,11/8/2018
12863,1425,53,11/9/2018
12864,1105,50,11/9/2018
12865,1698,51,11/10/2018
12866,1554,52,11/10/2018
12867,1519,53,11/11/2018
12868,1393,52,11/11/2018
12869,1558,50,11/12/2018
12870,1464,53,11/12/2018
12871,1459,51,11/12/2018
12872,1969,51,11/12/2018
12873,1351,53,11/14/2018
12874,1832,50,11/14/2018
12875,1457,52,11/14/2018
12876,1717,50,11/15/2018
12877,1107,51,11/15/2018
12878,1955,52,11/15/2018
12879,1412,53,11/15/2018
12880,1814,51,11/16/2018
12881,1230,53,11/16/2018
12882,1588,50,11/16/2018
12883,1596,52,11/17/2018
12884,1688,50,11/17/2018
12885,1075,52,11/18/2018
12886,1033,51,11/18/2018
12887,1764,53,11/18/2018
12888,1591,51,11/18/2018
12889,1484,50,11/19/2018
12890,1426,52,11/19/2018
12891,1763,53,11/19/2018
12892,1500,53,11/20/2018
12893,1327,51,11/20/2018
12894,1718,50,11/20/2018
12895,1443,52,11/20/2018
12896,1640,53,11/20/2018
12897,1540,50,11/20/2018
12898,1354,51,11/21/2018
12899,1472,52,11/21/2018
12900,1623,50,11/21/2018
12901,1486,53,11/21/2018
12902,1983,51,11/22/2018
12903,1848,52,11/22/2018
12904,1416,51,11/22/2018
12905,1030,52,11/22/2018
12906,1802,53,11/22/2018
12907,1520,50,11/22/2018
12908,1970,52,11/23/2018
12909,1894,53,11/24/2018
12910,1871,50,11/24/2018
12911,1959,51,11/25/2018
12912,1001,50,11/25/2018
12913,1115,51,11/25/2018
12914,1587,53,11/26/2018
12915,1077,52,11/26/2018
12916,1136,51,11/27/2018
12917,1466,50,11/27/2018
12918,1342,52,11/27/2018
12919,1604,53,11/28/2018
12920,1409,51,11/28/2018
12921,1976,50,11/29/2018
12922,1432,52,11/30/2018
12923,1153,53,12/1/2018
12924,1413,51,12/2/2018
12925,1573,50,12/2/2018
12926,1645,53,12/2/2018
12927,1381,52,12/2/2018
12928,1209,50,12/3/2018
12929,1203,52,12/3/2018
12930,1349,53,12/3/2018
12931,1383,51,12/3/2018
12932,1773,53,12/4/2018
12933,1398,51,12/4/2018
12934,1422,50,12/4/2018
12935,1895,52,12/5/2018
12936,1073,51,12/5/2018
12937,1458,53,12/6/2018
12938,1299,50,12/8/2018
12939,1677,52,12/8/2018
12940,1262,50,12/8/2018
12941,1953,53,12/9/2018
12942,1613,52,12/9/2018
12943,1948,51,12/10/2018
12944,1833,50,12/11/2018
12945,1746,53,12/12/2018
12946,1982,51,12/12/2018
12947,1227,52,12/12/2018
12948,1179,50,12/12/2018
12949,1062,53,12/12/2018
12950,1886,52,12/13/2018
12951,1569,51,12/13/2018
12952,1061,53,12/13/2018
12953,1509,51,12/13/2018
12954,1451,50,12/13/2018
12955,1855,52,12/14/2018
12956,1167,50,12/14/2018
12957,1709,53,12/15/2018
12958,1904,52,12/16/2018
12959,1476,51,12/16/2018
12960,1803,50,12/16/2018
12961,1617,51,12/17/2018
12962,1035,52,12/17/2018
12963,1675,53,12/18/2018
12964,1951,50,12/18/2018
12965,1544,53,12/18/2018
12966,1499,52,12/19/2018
12967,1296,51,12/19/2018
12968,1037,53,12/19/2018
12969,1133,51,12/20/2018
12970,1424,50,12/20/2018
12971,1989,52,12/20/2018
12972,1129,53,12/20/2018
12973,1045,51,12/20/2018
12974,1127,50,12/21/2018
12975,1755,52,12/22/2018
12976,1400,52,12/22/2018
12977,1566,50,12/23/2018
12978,1056,51,12/23/2018
12979,1277,53,12/23/2018
12980,1198,53,12/23/2018
12981,1222,50,12/23/2018
12982,1276,52,12/23/2018
12983,1134,51,12/23/2018
12984,1159,50,12/24/2018
12985,1161,52,12/25/2018
12986,1028,51,12/25/2018
12987,1340,53,12/26/2018
12988,1217,51,12/26/2018
12989,1660,50,12/26/2018
12990,1182,53,12/26/2018
12991,1817,52,12/27/2018
12992,1887,52,12/27/2018
12993,1866,50,12/28/2018
12994,1996,51,12/30/2018
12995,1740,53,12/30/2018
12996,1012,53,12/30/2018
12997,1207,50,12/30/2018
12998,1399,52,12/30/2018
12999,1306,51,12/30/2018
13000,1953,52,1/2/2019
13001,1712,50,1/2/2019
13002,1913,53,1/2/2019
13003,1856,51,1/3/2019
13004,1546,53,1/3/2019
13005,1532,50,1/3/2019
13006,1398,52,1/3/2019
13007,1805,51,1/3/2019
13008,1324,53,1/3/2019
13009,1333,52,1/4/2019
13010,1344,51,1/4/2019
13011,1128,50,1/4/2019
13012,1612,53,1/4/2019
13013,1990,51,1/5/2019
13014,1824,52,1/5/2019
13015,1456,50,1/5/2019
13016,1367,51,1/6/2019
13017,1316,53,1/6/2019
13018,1238,52,1/6/2019
13019,1155,50,1/6/2019
13020,1424,50,1/7/2019
13021,1689,52,1/7/2019
13022,1206,51,1/7/2019
13023,1043,53,1/7/2019
13024,1687,53,1/7/2019
13025,1509,50,1/8/2019
13026,1590,51,1/8/2019
13027,1458,52,1/8/2019
13028,1752,52,1/8/2019
13029,1182,51,1/9/2019
13030,1502,50,1/9/2019
13031,1416,53,1/10/2019
13032,1273,53,1/10/2019
13033,1651,51,1/10/2019
13034,1090,52,1/10/2019
13035,1755,50,1/11/2019
13036,1903,50,1/11/2019
13037,1204,52,1/11/2019
13038,1963,53,1/11/2019
13039,1542,51,1/11/2019
13040,1947,53,1/11/2019
13041,1481,51,1/12/2019
13042,1572,52,1/12/2019
13043,1225,50,1/13/2019
13044,1921,52,1/14/2019
13045,1658,53,1/15/2019
13046,1058,51,1/15/2019
13047,1331,50,1/15/2019
13048,1987,53,1/16/2019
13049,1302,52,1/17/2019
13050,1377,51,1/18/2019
13051,1871,50,1/18/2019
13052,1171,52,1/19/2019
13053,1713,50,1/19/2019
13054,1968,53,1/19/2019
13055,1164,51,1/20/2019
13056,1730,53,1/20/2019
13057,1298,51,1/22/2019
13058,1278,50,1/22/2019
13059,1237,52,1/22/2019
13060,1736,50,1/22/2019
13061,1055,53,1/23/2019
13062,1520,51,1/24/2019
13063,1720,52,1/24/2019
13064,1972,53,1/24/2019
13065,1202,50,1/24/2019
13066,1524,52,1/24/2019
13067,1682,51,1/24/2019
13068,1945,52,1/25/2019
13069,1365,53,1/25/2019
13070,1942,50,1/25/2019
13071,1862,51,1/25/2019
13072,1960,51,1/25/2019
13073,1348,53,1/25/2019
13074,1750,50,1/25/2019
13075,1932,52,1/25/2019
13076,1286,50,1/25/2019
13077,1084,51,1/25/2019
13078,1835,52,1/26/2019
13079,1163,53,1/26/2019
13080,1257,50,1/26/2019
13081,1366,52,1/26/2019
13082,1119,53,1/27/2019
13083,1129,51,1/27/2019
13084,1138,53,1/27/2019
13085,1934,50,1/28/2019
13086,1310,52,1/28/2019
13087,1811,51,1/29/2019
13088,1778,53,1/29/2019
13089,1828,52,1/29/2019
13090,1443,51,1/29/2019
13091,1397,50,1/30/2019
13092,1864,51,1/31/2019
13093,1598,50,1/31/2019
13094,1610,52,1/31/2019
13095,1093,53,1/31/2019
13096,1971,51,2/1/2019
13097,1009,52,2/1/2019
13098,1107,50,2/1/2019
13099,1221,53,2/2/2019
13100,1485,51,2/2/2019
13101,1898,53,2/2/2019
13102,1157,52,2/2/2019
13103,1877,50,2/2/2019
13104,1857,53,2/3/2019
13105,1728,50,2/3/2019
13106,1449,51,2/3/2019
13107,1068,52,2/4/2019
13108,1881,53,2/5/2019
13109,1946,50,2/5/2019
13110,1104,52,2/5/2019
13111,1219,51,2/5/2019
13112,1127,53,2/6/2019
13113,1455,52,2/7/2019
13114,1929,50,2/7/2019
13115,1584,51,2/7/2019
13116,1769,52,2/7/2019
13117,1686,51,2/7/2019
13118,1536,50,2/7/2019
13119,1544,53,2/8/2019
13120,1027,51,2/8/2019
13121,1032,50,2/9/2019
13122,1928,53,2/9/2019
13123,1802,52,2/9/2019
13124,1674,51,2/10/2019
13125,1693,52,2/10/2019
13126,1537,50,2/11/2019
13127,1047,53,2/11/2019
13128,1216,51,2/12/2019
13129,1372,50,2/12/2019
13130,1948,53,2/12/2019
13131,1838,52,2/13/2019
13132,1982,50,2/13/2019
13133,1354,52,2/13/2019
13134,1727,51,2/13/2019
13135,1806,53,2/13/2019
13136,1014,53,2/14/2019
13137,1318,51,2/14/2019
13138,1233,52,2/15/2019
13139,1170,50,2/15/2019
13140,1681,52,2/15/2019
13141,1665,50,2/16/2019
13142,1586,53,2/17/2019
13143,1393,51,2/17/2019
13144,1699,53,2/17/2019
13145,1675,52,2/17/2019
13146,1556,50,2/18/2019
13147,1430,51,2/18/2019
13148,1666,50,2/19/2019
13149,1125,52,2/19/2019
13150,1332,51,2/19/2019
13151,1855,53,2/20/2019
13152,1436,51,2/20/2019
13153,1151,52,2/20/2019
13154,1989,53,2/20/2019
13155,1168,50,2/20/2019
13156,1296,53,2/21/2019
13157,1988,50,2/21/2019
13158,1966,51,2/21/2019
13159,1656,52,2/22/2019
13160,1748,53,2/23/2019
13161,1810,52,2/23/2019
13162,1142,51,2/23/2019
13163,1267,50,2/24/2019
13164,1757,52,2/24/2019
13165,1688,50,2/25/2019
13166,1788,51,2/26/2019
13167,1463,53,2/26/2019
13168,1471,53,2/27/2019
13169,1779,52,2/27/2019
13170,1203,50,2/28/2019
13171,1994,51,3/1/2019
13172,1271,52,3/1/2019
13173,1101,51,3/1/2019
13174,1819,50,3/3/2019
13175,1698,53,3/3/2019
13176,1153,51,3/3/2019
13177,1711,52,3/3/2019
13178,1671,53,3/4/2019
13179,1008,50,3/4/2019
13180,1489,52,3/4/2019
13181,1396,50,3/4/2019
13182,1395,51,3/5/2019
13183,1538,53,3/5/2019
13184,1618,50,3/7/2019
13185,1205,52,3/7/2019
13186,1174,51,3/7/2019
13187,1452,53,3/7/2019
13188,1901,51,3/8/2019
13189,1613,53,3/8/2019
13190,1909,52,3/8/2019
13191,1312,50,3/8/2019
13192,1100,53,3/9/2019
13193,1745,52,3/10/2019
13194,1385,51,3/11/2019
13195,1290,50,3/11/2019
13196,1933,53,3/11/2019
13197,1626,50,3/11/2019
13198,1783,51,3/11/2019
13199,1120,52,3/11/2019
13200,1515,52,3/14/2019
13201,1253,53,3/15/2019
13202,1447,51,3/15/2019
13203,1624,50,3/15/2019
13204,1941,53,3/16/2019
13205,1313,51,3/17/2019
13206,1207,50,3/18/2019
13207,1504,52,3/18/2019
13208,1514,51,3/18/2019
13209,1554,52,3/19/2019
13210,1394,50,3/20/2019
13211,1434,53,3/20/2019
13212,1112,53,3/21/2019
13213,1011,50,3/21/2019
13214,1473,52,3/21/2019
13215,1075,51,3/21/2019
13216,1241,53,3/21/2019
13217,1191,50,3/22/2019
13218,1102,52,3/22/2019
13219,1761,51,3/22/2019
13220,1912,52,3/22/2019
13221,1597,53,3/23/2019
13222,1981,51,3/23/2019
13223,1305,50,3/24/2019
13224,1950,50,3/24/2019
13225,1854,53,3/24/2019
13226,1222,51,3/24/2019
13227,1246,52,3/24/2019
13228,1283,52,3/25/2019
13229,1051,51,3/25/2019
13230,1595,50,3/25/2019
13231,1057,53,3/26/2019
13232,1506,53,3/26/2019
13233,1559,50,3/26/2019
13234,1637,52,3/26/2019
13235,1299,51,3/26/2019
13236,1015,50,3/28/2019
13237,1218,51,3/29/2019
13238,1285,53,3/29/2019
13239,1865,52,3/30/2019
13240,1308,52,3/30/2019
13241,1013,51,3/30/2019
13242,1375,50,3/30/2019
13243,1441,53,3/30/2019
13244,1461,50,3/31/2019
13245,1092,52,3/31/2019
13246,1196,53,3/31/2019
13247,1649,51,3/31/2019
13248,1957,53,3/31/2019
13249,1413,50,3/31/2019
13250,1915,51,4/2/2019
13251,1777,52,4/3/2019
13252,1853,52,4/3/2019
13253,1627,53,4/3/2019
13254,1352,51,4/3/2019
13255,1098,50,4/3/2019
13256,1639,53,4/4/2019
13257,1195,51,4/4/2019
13258,1270,52,4/4/2019
13259,1343,50,4/4/2019
13260,1516,52,4/4/2019
13261,1045,53,4/4/2019
13262,1049,50,4/5/2019
13263,1067,51,4/6/2019
13264,1317,52,4/6/2019
13265,1558,51,4/7/2019
13266,1662,50,4/7/2019
13267,1346,53,4/7/2019
13268,1209,51,4/8/2019
13269,1925,52,4/9/2019
13270,1301,50,4/10/2019
13271,1726,53,4/10/2019
13272,1408,52,4/11/2019
13273,1533,50,4/11/2019
13274,1181,51,4/12/2019
13275,1116,53,4/12/2019
13276,1632,53,4/12/2019
13277,1741,51,4/13/2019
13278,1851,52,4/13/2019
13279,1422,50,4/13/2019
13280,1517,50,4/14/2019
13281,1050,52,4/14/2019
13282,1030,53,4/16/2019
13283,1474,51,4/16/2019
13284,1169,52,4/16/2019
13285,1790,53,4/17/2019
13286,1905,50,4/17/2019
13287,1690,51,4/17/2019
13288,1031,51,4/17/2019
13289,1470,52,4/17/2019
13290,1847,53,4/17/2019
13291,1809,50,4/18/2019
13292,1840,50,4/18/2019
13293,1771,52,4/18/2019
13294,1882,51,4/18/2019
13295,1109,53,4/18/2019
13296,1879,53,4/19/2019
13297,1807,51,4/20/2019
13298,1895,52,4/20/2019
13299,1115,50,4/20/2019
13300,1710,52,4/21/2019
13301,1046,53,4/21/2019
13302,1483,51,4/21/2019
13303,1846,50,4/21/2019
13304,1150,50,4/22/2019
13305,1223,53,4/23/2019
13306,1582,51,4/24/2019
13307,1289,52,4/24/2019
13308,1096,51,4/24/2019
13309,1211,50,4/25/2019
13310,1573,53,4/25/2019
13311,1165,52,4/25/2019
13312,1403,51,4/25/2019
13313,1551,52,4/26/2019
13314,1791,53,4/27/2019
13315,1756,50,4/27/2019
13316,1070,52,4/27/2019
13317,1228,50,4/27/2019
13318,1766,53,4/28/2019
13319,1501,51,4/28/2019
13320,1244,52,4/28/2019
13321,1476,53,4/29/2019
13322,1955,50,4/29/2019
13323,1529,51,4/29/2019
13324,1199,51,4/30/2019
13325,1740,52,4/30/2019
13326,1038,53,4/30/2019
13327,1617,50,4/30/2019
13328,1872,52,4/30/2019
13329,1342,50,4/30/2019
13330,1065,53,5/1/2019
13331,1323,51,5/1/2019
13332,1384,51,5/1/2019
13333,1095,52,5/1/2019
13334,1490,50,5/1/2019
13335,1340,53,5/2/2019
13336,1469,51,5/2/2019
13337,1007,52,5/2/2019
13338,1758,53,5/3/2019
13339,1131,50,5/3/2019
13340,1156,50,5/4/2019
13341,1303,51,5/5/2019
13342,1012,53,5/6/2019
13343,1600,52,5/6/2019
13344,1351,52,5/8/2019
13345,1183,50,5/8/2019
13346,1269,53,5/9/2019
13347,1522,51,5/10/2019
13348,1130,50,5/10/2019
13349,1159,52,5/11/2019
13350,1114,53,5/11/2019
13351,1803,51,5/11/2019
13352,1868,53,5/11/2019
13353,1337,50,5/12/2019
13354,1587,51,5/12/2019
13355,1261,52,5/12/2019
13356,1258,51,5/12/2019
13357,1201,53,5/12/2019
13358,1535,50,5/13/2019
13359,1341,52,5/13/2019
13360,1288,53,5/13/2019
13361,1239,50,5/14/2019
13362,1813,52,5/14/2019
13363,1029,51,5/14/2019
13364,1431,50,5/14/2019
13365,1787,52,5/15/2019
13366,1186,51,5/16/2019
13367,1438,53,5/16/2019
13368,1023,51,5/16/2019
13369,1056,52,5/17/2019
13370,1103,53,5/17/2019
13371,1251,50,5/18/2019
13372,1256,50,5/18/2019
13373,1647,51,5/19/2019
13374,1845,53,5/19/2019
13375,1580,52,5/20/2019
13376,1294,53,5/20/2019
13377,1844,50,5/20/2019
13378,1696,52,5/20/2019
13379,1491,51,5/21/2019
13380,1037,51,5/21/2019
13381,1785,52,5/21/2019
13382,1793,53,5/22/2019
13383,1629,50,5/22/2019
13384,1592,52,5/22/2019
13385,1019,50,5/23/2019
13386,1459,51,5/23/2019
13387,1832,53,5/24/2019
13388,1139,52,5/24/2019
13389,1274,53,5/25/2019
13390,1414,51,5/25/2019
13391,1214,50,5/25/2019
13392,1407,53,5/26/2019
13393,1299,52,5/26/2019
13394,1313,50,5/26/2019
13395,1606,51,5/27/2019
13396,1097,51,5/27/2019
13397,1987,52,5/27/2019
13398,1749,53,5/27/2019
13399,1103,50,5/28/2019
13400,1246,51,5/28/2019
13401,1111,52,5/29/2019
13402,1964,53,5/29/2019
13403,1522,50,5/29/2019
13404,1935,51,5/29/2019
13405,1636,50,5/31/2019
13406,1180,52,5/31/2019
13407,1985,53,5/31/2019
13408,1833,51,6/1/2019
13409,1653,53,6/2/2019
13410,1113,52,6/2/2019
13411,1494,50,6/3/2019
13412,1648,53,6/3/2019
13413,1366,51,6/3/2019
13414,1265,50,6/3/2019
13415,1943,52,6/3/2019
13416,1292,52,6/3/2019
13417,1355,50,6/3/2019
13418,1649,51,6/4/2019
13419,1829,53,6/5/2019
13420,1164,51,6/5/2019
13421,1842,52,6/6/2019
13422,1515,53,6/6/2019
13423,1555,50,6/6/2019
13424,1720,50,6/8/2019
13425,1405,53,6/9/2019
13426,1091,52,6/9/2019
13427,1202,51,6/10/2019
13428,1272,52,6/10/2019
13429,1319,51,6/10/2019
13430,1716,50,6/10/2019
13431,1102,53,6/11/2019
13432,1493,53,6/11/2019
13433,1217,50,6/12/2019
13434,1793,52,6/12/2019
13435,1461,51,6/12/2019
13436,1186,53,6/12/2019
13437,1188,52,6/12/2019
13438,1853,51,6/13/2019
13439,1060,50,6/13/2019
13440,1713,52,6/13/2019
13441,1225,51,6/13/2019
13442,1892,50,6/13/2019
13443,1303,53,6/14/2019
13444,1550,53,6/14/2019
13445,1957,51,6/14/2019
13446,1701,52,6/15/2019
13447,1487,50,6/15/2019
13448,1924,53,6/15/2019
13449,1017,52,6/15/2019
13450,1710,51,6/16/2019
13451,1473,50,6/16/2019
13452,1950,51,6/16/2019
13453,1422,53,6/17/2019
13454,1321,52,6/17/2019
13455,1343,50,6/17/2019
13456,1430,51,6/17/2019
13457,1659,53,6/18/2019
13458,1843,52,6/18/2019
13459,1174,50,6/18/2019
13460,1762,50,6/19/2019
13461,1431,52,6/19/2019
13462,1462,53,6/19/2019
13463,1925,51,6/19/2019
13464,1305,50,6/19/2019
13465,1610,52,6/20/2019
13466,1410,51,6/21/2019
13467,1765,53,6/21/2019
13468,1172,52,6/21/2019
13469,1845,51,6/22/2019
13470,1952,53,6/23/2019
13471,1666,50,6/23/2019
13472,1050,53,6/24/2019
13473,1702,50,6/24/2019
13474,1696,52,6/24/2019
13475,1859,51,6/24/2019
13476,1342,52,6/25/2019
13477,1867,51,6/26/2019
13478,1614,50,6/26/2019
13479,1776,53,6/26/2019
13480,1002,51,6/26/2019
13481,1817,52,6/27/2019
13482,1152,53,6/27/2019
13483,1226,50,6/27/2019
13484,1181,51,6/28/2019
13485,1039,52,6/28/2019
13486,1885,50,6/28/2019
13487,1330,53,6/28/2019
13488,1570,53,6/29/2019
13489,1747,50,6/29/2019
13490,1005,52,6/30/2019
13491,1020,51,6/30/2019
13492,1480,53,6/30/2019
13493,1379,51,6/30/2019
13494,1501,50,6/30/2019
13495,1284,52,7/2/2019
13496,1873,51,7/2/2019
13497,1185,52,7/2/2019
13498,1423,50,7/3/2019
13499,1463,53,7/3/2019
13500,1913,50,7/3/2019
13501,1449,51,7/4/2019
13502,1076,52,7/4/2019
13503,1264,53,7/4/2019
13504,1375,50,7/5/2019
13505,1689,51,7/5/2019
13506,1563,53,7/5/2019
13507,1127,52,7/5/2019
13508,1662,52,7/5/2019
13509,1559,51,7/6/2019
13510,1580,53,7/6/2019
13511,1409,50,7/7/2019
13512,1021,53,7/7/2019
13513,1740,51,7/7/2019
13514,1014,50,7/8/2019
13515,1846,52,7/8/2019
13516,1949,53,7/8/2019
13517,1709,51,7/8/2019
13518,1807,52,7/9/2019
13519,1806,50,7/9/2019
13520,1983,52,7/9/2019
13521,1575,51,7/9/2019
13522,1707,50,7/9/2019
13523,1387,53,7/9/2019
13524,1219,53,7/10/2019
13525,1492,52,7/10/2019
13526,1445,51,7/10/2019
13527,1479,50,7/11/2019
13528,1040,52,7/11/2019
13529,1457,51,7/11/2019
13530,1877,53,7/12/2019
13531,1118,50,7/12/2019
13532,1336,53,7/12/2019
13533,1085,52,7/12/2019
13534,1087,51,7/12/2019
13535,1291,50,7/13/2019
13536,1333,53,7/13/2019
13537,1408,52,7/14/2019
13538,1849,50,7/14/2019
13539,1015,51,7/16/2019
13540,1868,52,7/16/2019
13541,1794,53,7/16/2019
13542,1293,51,7/17/2019
13543,1527,50,7/17/2019
13544,1733,50,7/17/2019
13545,1916,51,7/17/2019
13546,1756,53,7/18/2019
13547,1472,52,7/18/2019
13548,1100,51,7/18/2019
13549,1882,53,7/18/2019
13550,1404,50,7/18/2019
13551,1560,52,7/18/2019
13552,1971,51,7/18/2019
13553,1491,53,7/19/2019
13554,1439,52,7/20/2019
13555,1795,50,7/20/2019
13556,1634,53,7/20/2019
13557,1311,50,7/20/2019
13558,1434,52,7/21/2019
13559,1446,51,7/21/2019
13560,1222,53,7/21/2019
13561,1907,50,7/21/2019
13562,1798,51,7/21/2019
13563,1440,52,7/21/2019
13564,1314,53,7/23/2019
13565,1245,50,7/23/2019
13566,1200,52,7/23/2019
13567,1605,51,7/23/2019
13568,1227,52,7/23/2019
13569,1642,50,7/23/2019
13570,1363,53,7/24/2019
13571,1066,51,7/24/2019
13572,1362,52,7/24/2019
13573,1267,51,7/24/2019
13574,1327,53,7/24/2019
13575,1540,50,7/24/2019
13576,1745,53,7/24/2019
13577,1140,51,7/26/2019
13578,1771,50,7/26/2019
13579,1116,52,7/26/2019
13580,1618,52,7/27/2019
13581,1080,50,7/27/2019
13582,1159,51,7/27/2019
13583,1137,53,7/27/2019
13584,1937,51,7/27/2019
13585,1279,53,7/28/2019
13586,1865,50,7/28/2019
13587,1288,52,7/28/2019
13588,1980,51,7/28/2019
13589,1804,52,7/29/2019
13590,1741,53,7/29/2019
13591,1146,50,7/29/2019
13592,1920,50,7/29/2019
13593,1641,53,7/31/2019
13594,1830,51,8/1/2019
13595,1004,52,8/1/2019
13596,1644,53,8/1/2019
13597,1521,51,8/1/2019
13598,1427,52,8/1/2019
13599,1802,50,8/2/2019
13600,1693,50,8/3/2019
13601,1489,51,8/3/2019
13602,1242,52,8/4/2019
13603,1322,53,8/5/2019
13604,1732,51,8/5/2019
13605,1033,53,8/6/2019
13606,1546,50,8/6/2019
13607,1724,52,8/6/2019
13608,1208,52,8/6/2019
13609,1448,50,8/6/2019
13610,1307,51,8/6/2019
13611,1933,53,8/7/2019
13612,1031,53,8/7/2019
13613,1364,52,8/7/2019
13614,1725,51,8/9/2019
13615,1151,50,8/10/2019
13616,1801,51,8/10/2019
13617,1571,53,8/11/2019
13618,1914,50,8/11/2019
13619,1736,52,8/12/2019
13620,1257,50,8/12/2019
13621,1163,51,8/13/2019
13622,1781,52,8/13/2019
13623,1338,53,8/13/2019
13624,1681,53,8/13/2019
13625,1791,52,8/13/2019
13626,1500,50,8/14/2019
13627,1049,51,8/14/2019
13628,1908,50,8/14/2019
13629,1881,53,8/16/2019
13630,1899,52,8/16/2019
13631,1508,51,8/17/2019
13632,1150,51,8/17/2019
13633,1651,50,8/18/2019
13634,1541,53,8/18/2019
13635,1251,52,8/19/2019
13636,1276,52,8/19/2019
13637,1891,51,8/20/2019
13638,1115,50,8/20/2019
13639,1347,53,8/20/2019
13640,1902,51,8/20/2019
13641,1059,53,8/20/2019
13642,1686,52,8/20/2019
13643,1415,50,8/21/2019
13644,1678,53,8/21/2019
13645,1584,51,8/21/2019
13646,1009,50,8/22/2019
13647,1082,52,8/22/2019
13648,1392,52,8/23/2019
13649,1537,51,8/23/2019
13650,1294,53,8/24/2019
13651,1329,50,8/24/2019
13652,1588,52,8/25/2019
13653,1875,50,8/25/2019
13654,1454,53,8/25/2019
13655,1857,51,8/26/2019
13656,1940,51,8/26/2019
13657,1094,53,8/27/2019
13658,1988,50,8/27/2019
13659,1477,52,8/27/2019
13660,1367,51,8/28/2019
13661,1968,52,8/29/2019
13662,1133,53,8/29/2019
13663,1068,50,8/29/2019
13664,1661,53,8/29/2019
13665,1603,50,8/30/2019
13666,1426,51,8/30/2019
13667,1205,52,8/30/2019
13668,1306,51,8/30/2019
13669,1850,53,8/30/2019
13670,1609,52,8/31/2019
13671,1490,50,9/1/2019
13672,1499,50,9/1/2019
13673,1376,51,9/2/2019
13674,1715,52,9/2/2019
13675,1658,53,9/2/2019
13676,1320,51,9/3/2019
13677,1897,53,9/3/2019
13678,1519,50,9/4/2019
13679,1997,52,9/4/2019
13680,1669,51,9/4/2019
13681,1236,52,9/4/2019
13682,1518,50,9/4/2019
13683,1739,53,9/5/2019
13684,1471,52,9/5/2019
13685,1826,51,9/5/2019
13686,1538,53,9/6/2019
13687,1810,50,9/7/2019
13688,1350,53,9/7/2019
13689,1132,52,9/7/2019
13690,1353,51,9/7/2019
13691,1723,50,9/8/2019
13692,1900,52,9/8/2019
13693,1054,53,9/9/2019
13694,1774,51,9/9/2019
13695,1270,50,9/9/2019
13696,1523,51,9/9/2019
13697,1278,53,9/10/2019
13698,1412,50,9/10/2019
13699,1199,52,9/10/2019
13700,1459,50,9/10/2019
13701,1953,51,9/11/2019
13702,1030,52,9/11/2019
13703,1878,53,9/12/2019
13704,1209,50,9/12/2019
13705,1442,51,9/13/2019
13706,1250,52,9/13/2019
13707,1502,53,9/13/2019
13708,1401,50,9/14/2019
13709,1572,52,9/14/2019
13710,1974,51,9/14/2019
13711,1201,53,9/15/2019
13712,2000,50,9/15/2019
13713,1384,51,9/15/2019
13714,1419,53,9/15/2019
13715,1577,52,9/16/2019
13716,1993,50,9/16/2019
